OBJECTID,Shape,codigo,nombre,riesgo,descripcion,tipo_amenaza,categoria_proteccion,subcategoria_proteccion,Shape_Length,Shape_Area
465,"(4719457.420619624, 2253778.1985622705)",9003-21,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,179.76552965375936,1387.2196430686631

466,"(4719473.331011241, 2254155.9401123696)",9003-23,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,28.540432816013155,9.54567996705036

467,"(4719544.08003241, 2252533.012546042)",9003-25,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,322.77591690222755,7428.527146066678

468,"(4719828.2553811865, 2247542.744266621)",0815-25,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,99.3168787483386,267.4837351263877

469,"(4706882.844158224, 2252120.356150272)",6002-4,El Patio,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,460.08162042492086,5933.337721397148

470,"(4719852.88035931, 2248084.2112638215)",9003-45,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,6.815830144407945,1.5055996320327976

471,"(4719796.633019594, 2248057.105860584)",9003-49,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,21.078186095540026,4.466010069676248

472,"(4719775.621538214, 2248031.668376706)",9003-49,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,14.033327229296516,1.344544750034656

473,"(4708931.401795484, 2249937.1532265684)",6014-2,La Loma,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,132.82287543733233,842.170549031392

474,"(4710733.771995242, 2250744.0926040406)",6014-3,La Loma,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,809.1496271800393,24574.046843604956

475,"(4710768.799107884, 2250632.9681505696)",6014-6,La Loma,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,289.1207446655509,4710.699843667844

476,"(4709989.493110735, 2250737.9551600902)",6014-7,La Loma,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,302.92257259776784,3173.06066165036

477,"(4719922.278695939, 2247779.6398511403)",0819-8,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,13.103224642460297,5.649629199255256

478,"(4717254.552088782, 2252564.7083882927)",0412-2,La Pi�uela,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,322.6108079951953,2667.2016569493203

479,"(4717451.623342732, 2252671.6610429673)",0412-3,La Pi�uela,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,528.8645708774235,2545.752607974698

480,"(4711098.093849318, 2254375.1095268377)",6009-1,Yolombo,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,1241.98259042911,44028.15701836987

481,"(4712772.99277768, 2254259.073608759)",6011-1,El Picacho,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,675.8190284683781,21032.816752364404

482,"(4714147.8298355285, 2255278.077786754)",6011-3,El Picacho,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,1076.2129938894698,28864.265235417934

483,"(4709118.487793073, 2252293.7827718817)",AUC1-2,Cabecera Urbana Corregimiento San Crist�bal,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,761.1258916222341,9708.428633547244

484,"(4708540.307934, 2252801.119707645)",6013-1,Pedregal Alto,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,480.60202843985286,14877.146466846545

485,"(4709304.023796938, 2253699.4895584844)",6013-10,Pedregal Alto,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,286.947421756177,5911.5075741510755

486,"(4709403.225665859, 2253639.067651755)",6013-11,Pedregal Alto,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,145.34892508046659,1364.4373727173463

487,"(4709880.697670213, 2248682.326563784)",7003-1,El Coraz�n El Morro,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,294.6845700700681,4951.970566362931

488,"(4718666.325478022, 2253137.7832684214)",0301-2,La Salle,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,26.571628101382387,13.245201524085344

489,"(4718661.34431889, 2253253.6202605697)",0301-4,La Salle,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,97.35598644976795,358.4256791968422

490,"(4718036.100364491, 2252796.9893578133)",0301-5,La Salle,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,61.884870603750855,240.8136475303409

491,"(4718242.849145432, 2253084.4714229554)",0301-6,La Salle,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,72.5838636382155,396.71974598545904

492,"(4719986.9053427745, 2247701.303067132)",0816-17,Villa Turbay,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,44.627816068193944,39.170263515137684

493,"(4720006.510966659, 2248277.4474069676)",9003-50,Piedras Blancas - Matasano,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,415.30611567256614,3345.3827039760463

494,"(4705628.686640908, 2255454.220215379)",6005-3,Naranjal,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,460.626613633815,11025.415683702744

495,"(4720433.878452696, 2247797.6859876867)",9002-12,Media Luna,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,89.07144468980215,240.92477156836958

496,"(4719755.843908578, 2247949.285188443)",0814-22,San Antonio,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,823.7026551168709,23452.761815344038

497,"(4718843.859448882, 2250551.1302311565)",9003-14,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,378.9142439954502,5984.7795786108745

498,"(4719514.906388984, 2250863.541584144)",9003-15,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,4619.691090396648,210468.31095831428

499,"(4719569.787278671, 2252062.6142686545)",9003-17,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,3164.431804407248,99196.96609855462

500,"(4711053.220308765, 2246299.537231797)",AE5-2,�rea de Expansi�n Altavista,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,203.73976551215958,2334.5917706279224

501,"(4710935.854270511, 2246284.209768593)",AE5-4,�rea de Expansi�n Altavista,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,203.82616000183842,2047.2079281586457

502,"(4720237.71670418, 2247408.3421995384)",0817-12,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,103.30681228142846,439.04871997004597

503,"(4719303.183275518, 2252792.4880409096)",9003-18,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,388.95442813446607,4621.573606619099

504,"(4719372.266566012, 2252883.349120767)",9003-19,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,301.2884644500017,2614.8946235963977

505,"(4719689.2262, 2247600.9956666683)",0819-15,Villa Lilliam,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,0.03605688419301988,2.4385009214058367e-05

506,"(4719926.205464736, 2247442.778496527)",0815-27,Las Estancias,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,1131.9633054359883,29620.46631649839

507,"(4720580.115283305, 2247653.6774032954)",0817-20,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,66.71307463635382,116.38247711798122

508,"(4720756.591330963, 2247550.6091506365)",9002-16,Media Luna,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,85.84817655830109,531.2413893843337

509,"(4719766.674248592, 2247431.4166290485)",0815-29,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,161.0279647504771,1468.7971714390935

510,"(4720400.096002926, 2247368.187172313)",0817-15,La Sierra,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,159.43599312630508,706.8366194402868

511,"(4720527.526591584, 2247519.8785975827)",0817-17,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,612.5391370641827,5453.9936920601085

512,"(4720686.601046407, 2247500.8643615916)",SN02-10,La Sierra,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,170.37263747344304,1306.9520256953456

513,"(4720022.7353, 2247631.3639333337)",0816-14,Villa Turbay,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,2.887393259807257,0.15507060024275032

514,"(4719871.753472754, 2247624.9712566626)",0819-14,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,620.1224463202059,4615.56637342429

515,"(4719582.284077788, 2247475.9892925965)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,195.89719152313347,616.7136935810203

516,"(4719982.338202673, 2247684.1391772134)",0816-16,Villa Turbay,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,53.88202213119144,74.77000397983211

517,"(4719595.5396452565, 2247454.987687119)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,91.97142002692411,513.1524601447011

518,"(4719586.968134811, 2247490.6216641287)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,76.02799322604685,151.34501357578097

519,"(4719618.750646123, 2247447.3455257127)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,191.49034285163086,478.3470712970294

520,"(4719569.050591409, 2247419.6565082553)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,173.06552497654945,452.7022903356115

521,"(4719986.321108411, 2247634.4557892387)",0816-15,Villa Turbay,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,147.57065096533069,820.143282518203

522,"(4719573.41869753, 2247505.16045252)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,44.03556728896876,99.09795789599367

523,"(4720010.744778077, 2247620.8092993773)",0816-14,Villa Turbay,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,194.04124770488687,1200.1749193702694

524,"(4719560.972805592, 2247492.3667882346)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,186.09430296094132,958.0142329676188

525,"(4719545.815433334, 2247410.3343333355)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,8.528192789500942,0.59407860640597

526,"(4719523.857735312, 2247377.9828714896)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,138.40740701849313,355.28912918629214

527,"(4719572.4822652275, 2247447.624984883)",0815-16,Las Estancias,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,230.95879949667005,1049.0205936779303

528,"(4719631.673310239, 2247437.9685819503)",0815-16,Las Estancias,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,117.29013204820625,318.822314821155

529,"(4719655.66035768, 2247435.376118279)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo mitigable,34.26284234729878,41.42127592243505

530,"(4719676.393845285, 2247437.434423904)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,83.22010701484032,62.26805847612038

531,"(4719723.450008162, 2247428.2264399016)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,31.228818867823154,5.683286141211903

532,"(4719730.692122301, 2247426.326004579)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,12.808973147762215,1.03193594960404

533,"(4719717.060998073, 2247429.0223686616)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo mitigable,33.66016945571834,13.6228140548648

534,"(4719613.027699065, 2247372.075687463)",0815-16,Las Estancias,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,33.990651772229924,48.34746192430484

535,"(4719756.700460714, 2247314.5387908593)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,873.7885537755989,10652.838493780218

536,"(4719967.089098445, 2247314.120506223)",0817-14,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,60.84689690604418,57.16056492890693

537,"(4720090.828199188, 2247532.258888159)",0819-19,Villa Lilliam,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,197.86901974437185,1115.2336738636216

538,"(4720060.342881379, 2247568.2791865435)",0819-19,Villa Lilliam,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,308.19194667283915,3005.5550566109578

539,"(4720121.3494203845, 2247538.592044217)",0816-13,Villa Turbay,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,157.5531974174466,779.3575126577296

540,"(4720114.642117866, 2247635.8720591464)",0816-13,Villa Turbay,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,504.36978027086974,10257.314223686866

541,"(4720273.951496932, 2247675.522888594)",0816-12,Villa Turbay,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,1436.7305422365666,29570.30477523404

542,"(4720204.10237905, 2247540.7981081405)",0817-10,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,104.81125742843409,202.56666944228283

543,"(4720248.729805988, 2247579.308121807)",0817-10,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,109.80405909153454,206.48428216020582

544,"(4720195.319059731, 2247458.0170996203)",0817-11,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,374.2012964065368,3975.729162284742

545,"(4719919.790291657, 2247544.4760247925)",0815-8,Las Estancias,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,15.561128823804935,0.8464075164835276

546,"(4719912.2542767525, 2247547.7862323453)",0815-8,Las Estancias,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,13.48113811606001,1.0346169611463847

547,"(4719906.374129039, 2247551.314697782)",0815-8,Las Estancias,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,17.863204933376316,1.3416645068899122

548,"(4719890.1852934975, 2247555.714691836)",0815-8,Las Estancias,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,39.92950628930969,2.4805379589706673

549,"(4719899.053547465, 2247554.1909020096)",0815-32,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,8.808112017653524,0.22738690526598804

550,"(4719876.9543, 2247556.190533333)",0815-32,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,1.6181620950580204,0.007392779594351799

551,"(4719873.966259787, 2247555.9738770644)",0819-20,Villa Lilliam,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,4.630919726835994,0.03030719755513251

552,"(4719865.846802699, 2247555.3525231658)",0819-20,Villa Lilliam,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,13.6959250543459,0.17468124877265656

553,"(4719936.371585422, 2247532.0854769307)",0819-21,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,1.4805037931177663,0.02558247874519459

554,"(4719938.448743507, 2247528.6860447763)",0819-21,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,10.314249919297767,0.3264139035038531

555,"(4719952.183617052, 2247503.139773545)",0819-21,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,30.514401947901618,2.1150434613931344

556,"(4719980.441806217, 2247476.291992584)",0819-21,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,7.0640170762437124,0.247570428925189

557,"(4720013.667770296, 2247488.0860945177)",0819-21,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,103.59050592400031,13.46407852684503

558,"(4720047.38533479, 2247494.8261273257)",0819-21,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,4.733180868852672,0.026913692592475877

559,"(4720050.150281586, 2247493.830840872)",0819-21,Villa Lilliam,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,4.1336766185496385,0.30957313772104844

560,"(4720109.426462273, 2247438.315332667)",0815-30,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,421.68609705583276,4428.56852840013

561,"(4719363.93109182, 2247930.5034398627)",0814-21,San Antonio,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,1361.1500412190076,30429.691706608217

562,"(4719245.426696599, 2247671.063419903)",0813-27,Villatina,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,370.3146783874414,7884.43689916352

563,"(4710836.746905946, 2251535.720189456)",SN01-1,Juan XXIII La Quiebra,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,849.0591585688456,28448.319359998986

564,"(4710921.636305372, 2251373.981066951)",SN01-3,Juan XXIII La Quiebra,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,175.9417856302872,1796.299600425259

565,"(4719539.666151059, 2247336.1137846895)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,21.177653971251367,4.212920386611416

566,"(4720183.0906866165, 2247052.665610397)",0901-11,Juan Pablo II,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,1401.0462104454944,24560.733576316805

567,"(4719455.623551434, 2247750.2849691287)",0813-46,Villatina,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,50.48458476913521,23.938348698677206

568,"(4720457.750434562, 2247477.5155394077)",0817-16,La Sierra,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,489.2186965716724,5363.017023091906

569,"(4719450.572854901, 2252473.1783392904)",9003-29,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,252.4109886967264,3874.5517759917425

570,"(4719278.145582411, 2249695.628694777)",9003-27,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,2308.9064102031853,90545.14823040049

571,"(4719551.866816016, 2247341.7880712985)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,32.09896149478242,6.787724461597087

572,"(4720600.318217424, 2247468.1647772994)",0817-24,La Sierra,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,578.5934326796555,12191.748646933122

573,"(4719543.463762909, 2247338.449634553)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,1.57689032745179,0.030295494336557687

574,"(4719930.811237823, 2247538.444263432)",0819-20,Villa Lilliam,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,34.8217915336046,3.942547843909405

575,"(4720705.852235063, 2247527.452065166)",9002-17,Media Luna,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,196.85317091253162,928.5693290826196

576,"(4720692.119329516, 2247539.1452377853)",9002-19,Media Luna,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,32.41957671149369,35.15395971613035

577,"(4720700.329972002, 2247498.6031037234)",SN02-11,La Sierra,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,175.38339311827454,424.0792338578353

578,"(4720684.877880559, 2247461.890139279)",9002-2,Media Luna,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,4.276928091414417,0.5278293555509825

579,"(4720553.29986796, 2247653.301370598)",0817-18,La Sierra,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,328.7366085151085,2255.581237749982

580,"(4712673.348562057, 2254256.773062708)",6012-2,Pajarito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,216.0627258003786,295.2142445909599

581,"(4711192.324270001, 2254194.160573037)",6012-4,Pajarito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,1980.626907429505,183516.48624799916

582,"(4720580.604041281, 2247709.593324328)",9002-13,Media Luna,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,166.36982210499343,1215.5126914825573

583,"(4720558.841066509, 2247692.593662174)",0817-19,La Sierra,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,45.25594035081282,40.79576036293868

584,"(4720576.415810615, 2247689.6172516495)",9002-14,Media Luna,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,17.294392377548718,9.564164032286532

585,"(4707092.177216636, 2253341.502667572)",6016-4,Traves�as,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,435.51178465762746,12943.792134078556

586,"(4720584.508052984, 2247600.8454029188)",0817-22,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,272.1092244298555,1314.2628714703783

587,"(4720607.942764997, 2247634.5045179767)",0817-21,La Sierra,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,293.7089318406658,1332.657271403528

588,"(4720588.738873328, 2247588.610200118)",0817-23,La Sierra,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,153.61930725240592,414.3575363349377

589,"(4720694.8411538005, 2247460.016819774)",9002-18,Media Luna,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,107.70033061038093,300.2834364954877

,,Bajo,
